region,date,C.36*,alpha,beta,delta,gamma,others,sequences,cases
2,2021-01-25,0,5,0,0,0,10,15,353
2,2021-01-26,0,15,0,0,0,16,31,288
2,2021-01-27,0,12,0,0,0,9,21,315
2,2021-01-28,0,8,0,0,0,4,12,282
2,2021-01-29,0,19,0,0,0,7,26,243
2,2021-01-30,0,8,0,0,0,4,12,150
2,2021-01-31,0,9,0,0,0,2,11,134
2,2021-02-01,0,15,0,0,0,9,24,370
2,2021-02-02,0,10,0,0,0,8,18,238
2,2021-02-03,0,13,0,0,0,4,17,235
2,2021-02-04,0,9,0,0,0,20,29,202
2,2021-02-05,0,22,0,0,0,16,38,233
2,2021-02-06,0,8,1,0,0,10,19,132
2,2021-02-07,0,16,0,0,0,7,23,98
2,2021-02-08,0,21,0,0,0,6,27,275
2,2021-02-09,0,0,0,0,0,5,5,181
2,2021-02-10,0,0,0,0,0,2,2,165
2,2021-02-11,0,6,0,0,0,3,9,206
2,2021-02-12,0,3,0,0,1,3,7,154
2,2021-02-13,0,3,0,0,0,8,11,107
2,2021-02-14,0,0,0,0,0,4,4,68
2,2021-02-15,0,1,0,0,0,9,10,186
2,2021-02-16,0,4,1,0,0,10,15,141
2,2021-02-17,0,3,0,0,0,10,13,155
2,2021-02-18,0,0,0,0,0,3,3,139
2,2021-02-19,0,6,0,0,0,6,12,131
2,2021-02-20,0,2,1,0,0,3,6,90
2,2021-02-21,0,1,0,0,0,0,1,65
2,2021-02-22,0,6,0,0,0,4,10,212
2,2021-02-23,0,0,0,0,0,5,5,179
2,2021-02-24,0,2,1,0,0,0,3,162
2,2021-02-25,0,2,0,0,0,6,8,164
2,2021-02-26,0,1,3,0,0,1,5,182
2,2021-02-27,0,0,0,0,0,1,1,123
2,2021-02-28,0,2,0,0,0,0,2,76
2,2021-03-01,0,1,0,0,0,1,2,190
2,2021-03-02,0,1,0,0,0,3,4,190
2,2021-03-03,0,3,1,0,0,3,7,170
2,2021-03-04,0,3,0,0,0,1,4,152
2,2021-03-05,0,2,0,0,0,0,2,169
2,2021-03-06,0,0,0,0,0,0,0,104
2,2021-03-07,0,0,0,0,0,0,0,76
2,2021-03-08,0,10,0,0,0,3,13,187
2,2021-03-09,0,8,0,0,0,0,8,159
2,2021-03-10,0,3,0,0,0,1,4,175
2,2021-03-11,0,8,0,0,0,0,8,147
2,2021-03-12,0,3,0,0,0,0,3,171
2,2021-03-13,0,2,0,0,0,0,2,109
2,2021-03-14,0,0,0,0,0,1,1,76
2,2021-03-15,0,13,0,0,0,2,15,245
2,2021-03-16,0,10,0,0,0,0,10,173
2,2021-03-17,0,4,1,0,0,1,6,254
2,2021-03-18,0,8,0,0,0,1,9,202
2,2021-03-19,0,7,0,0,0,0,7,169
2,2021-03-20,0,5,0,0,0,0,5,134
2,2021-03-21,0,0,0,0,0,0,0,82
2,2021-03-22,0,25,0,0,0,1,26,295
2,2021-03-23,0,7,0,0,0,2,9,253
2,2021-03-24,0,8,0,0,0,0,8,243
2,2021-03-25,0,19,0,0,0,1,20,255
2,2021-03-26,0,7,0,0,0,0,7,271
2,2021-03-27,0,0,0,0,0,0,0,128
2,2021-03-28,0,0,0,0,0,0,0,119
2,2021-03-29,0,15,0,0,0,1,16,311
2,2021-03-30,0,17,0,0,0,0,17,257
2,2021-03-31,0,8,0,0,0,0,8,247
2,2021-04-01,0,12,0,0,0,0,12,237
2,2021-04-02,0,0,0,0,0,0,0,137
2,2021-04-03,0,0,0,0,0,0,0,162
2,2021-04-04,0,2,0,0,1,0,3,100
2,2021-04-05,0,0,0,0,0,0,0,176
2,2021-04-06,0,13,0,0,0,0,13,316
2,2021-04-07,0,24,0,0,0,1,25,301
2,2021-04-08,0,9,0,0,1,0,10,307
2,2021-04-09,0,6,0,0,0,2,8,303
2,2021-04-10,0,1,0,0,0,0,1,221
2,2021-04-11,0,4,0,0,0,2,6,132
2,2021-04-12,0,20,0,0,0,2,22,309
2,2021-04-13,0,42,0,0,0,6,48,298
2,2021-04-14,0,12,3,0,0,0,15,297
2,2021-04-15,0,23,0,0,0,0,23,244
2,2021-04-16,0,33,0,0,0,2,35,275
2,2021-04-17,0,16,0,0,0,1,17,192
2,2021-04-18,0,3,0,0,0,0,3,134
2,2021-04-19,0,37,0,0,0,3,40,301
2,2021-04-20,0,15,0,0,0,1,16,300
2,2021-04-21,0,19,0,1,1,1,22,294
2,2021-04-22,0,19,0,0,0,1,20,317
2,2021-04-23,0,11,0,0,0,0,11,262
2,2021-04-24,0,2,0,0,0,0,2,210
2,2021-04-25,0,14,0,0,0,1,15,150
2,2021-04-26,3,40,0,0,0,5,48,349
2,2021-04-27,0,21,0,3,0,5,29,286
2,2021-04-28,0,18,0,1,0,1,20,286
2,2021-04-29,0,11,0,0,0,0,11,236
2,2021-04-30,0,10,0,0,0,7,17,191
2,2021-05-01,0,3,0,0,0,0,3,164
2,2021-05-02,0,13,0,0,0,5,18,108
2,2021-05-03,2,26,0,0,0,4,32,291
2,2021-05-04,0,28,0,0,1,3,32,243
2,2021-05-05,0,23,0,0,0,3,26,274
2,2021-05-06,0,7,0,0,0,0,7,212
2,2021-05-07,0,13,0,0,0,1,14,216
2,2021-05-08,0,4,0,0,0,0,4,173
2,2021-05-09,0,4,0,0,1,0,5,101
2,2021-05-10,0,24,0,0,0,6,30,249
2,2021-05-11,0,30,1,0,1,2,34,229
2,2021-05-12,1,25,0,0,0,6,32,249
2,2021-05-13,0,5,0,0,0,0,5,120
2,2021-05-14,0,9,0,2,0,0,11,214
2,2021-05-15,0,1,0,0,0,0,1,145
2,2021-05-16,0,5,0,0,0,0,5,114
2,2021-05-17,0,46,0,1,0,2,49,311
2,2021-05-18,0,27,2,0,0,2,31,238
2,2021-05-19,0,20,0,0,0,4,24,207
2,2021-05-20,0,20,0,0,1,2,23,181
2,2021-05-21,0,14,0,0,0,0,14,145
2,2021-05-22,0,5,0,1,0,0,6,118
2,2021-05-23,0,3,0,0,0,0,3,82
2,2021-05-24,0,3,0,0,0,1,4,103
2,2021-05-25,0,16,0,0,0,0,16,196
2,2021-05-26,0,9,0,0,0,0,9,159
2,2021-05-27,0,20,0,0,0,2,22,159
2,2021-05-28,0,10,0,0,0,1,11,122
2,2021-05-29,0,14,0,0,0,0,14,100
2,2021-05-30,0,13,0,0,0,0,13,68
2,2021-05-31,0,14,0,1,0,1,16,142
2,2021-06-01,0,10,0,1,0,1,12,84
2,2021-06-02,0,10,0,0,1,1,12,85
2,2021-06-03,0,7,0,0,0,0,7,67
2,2021-06-04,0,12,1,1,0,0,14,76
2,2021-06-05,0,6,0,0,0,0,6,45
2,2021-06-06,0,7,0,1,0,0,8,35
2,2021-06-07,0,14,0,2,0,1,17,105
2,2021-06-08,0,5,0,1,0,2,8,81
2,2021-06-09,0,12,1,3,0,0,16,59
2,2021-06-10,0,4,0,4,0,1,9,60
2,2021-06-11,0,8,0,2,1,4,15,63
2,2021-06-12,0,1,0,2,0,0,3,29
2,2021-06-13,0,0,1,0,0,0,1,10
2,2021-06-14,0,6,0,2,0,0,8,45
2,2021-06-15,1,3,0,1,0,0,5,22
2,2021-06-16,0,4,0,1,0,0,5,17
2,2021-06-17,1,4,0,2,0,0,7,26
2,2021-06-18,0,5,0,1,0,1,7,25
2,2021-06-19,0,1,0,0,0,0,1,7
2,2021-06-20,0,2,0,0,0,0,2,11
2,2021-06-21,0,1,0,2,1,0,4,18
2,2021-06-22,0,0,0,1,0,0,1,15
2,2021-06-23,0,0,0,1,0,0,1,15
2,2021-06-24,0,0,0,1,0,0,1,24
2,2021-06-25,0,0,0,0,0,0,0,15
2,2021-06-26,0,1,0,0,0,0,1,10
2,2021-06-27,0,0,0,3,0,0,3,5
2,2021-06-28,0,1,0,0,0,0,1,20
2,2021-06-29,0,0,0,0,0,0,0,10
2,2021-06-30,0,0,0,0,1,0,1,14
2,2021-07-01,0,0,0,3,0,0,3,15
2,2021-07-02,0,0,0,0,0,0,0,14
2,2021-07-03,0,0,0,0,0,0,0,9
2,2021-07-04,0,0,0,3,0,0,3,10
2,2021-07-05,0,0,0,0,0,0,0,31
2,2021-07-06,0,0,0,0,0,0,0,28
2,2021-07-07,0,0,0,0,0,0,0,28
2,2021-07-08,0,0,0,0,0,0,0,15
2,2021-07-09,0,0,0,0,0,0,0,0
3,2020-02-24,0,0,0,0,0,0,0,0
3,2020-02-25,0,0,0,0,0,0,0,1
3,2020-02-26,0,0,0,0,0,2,2,2
3,2020-02-27,0,0,0,0,0,3,3,0
3,2020-02-28,0,0,0,0,0,3,3,4
3,2020-02-29,0,0,0,0,0,1,1,3
3,2020-03-01,0,0,0,0,0,1,1,3
3,2020-03-02,0,0,0,0,0,3,3,2
3,2020-03-03,0,0,0,0,0,6,6,2
3,2020-03-04,0,0,0,0,0,7,7,11
3,2020-03-05,0,0,0,0,0,11,11,16
3,2020-03-06,0,0,0,0,0,11,11,15
3,2020-03-07,0,0,0,0,0,3,3,6
3,2020-03-08,0,0,0,0,0,2,2,8
3,2020-03-09,0,0,0,0,0,12,12,21
3,2020-03-10,0,0,0,0,0,17,17,29
3,2020-03-11,0,0,0,0,0,36,36,63
3,2020-03-12,0,0,0,0,0,19,19,45
3,2020-03-13,0,0,0,0,0,38,38,52
3,2020-03-14,0,0,0,0,0,24,24,40
3,2020-03-15,0,0,0,0,0,29,29,45
3,2020-03-16,0,0,0,0,0,31,31,115
3,2020-03-17,0,0,0,0,0,40,40,105
3,2020-03-18,0,0,0,0,0,23,23,139
3,2020-03-19,0,0,0,0,0,25,25,112
3,2020-03-20,0,0,0,0,0,44,44,160
3,2020-03-21,0,0,0,0,0,37,37,77
3,2020-03-22,0,0,0,0,0,25,25,84
3,2020-03-23,0,0,0,0,0,35,35,168
3,2020-03-24,0,0,0,0,0,21,21,165
3,2020-03-25,0,0,0,0,0,14,14,152
3,2020-03-26,0,0,0,0,0,30,30,118
3,2020-03-27,0,0,0,0,0,18,18,159
3,2020-03-28,0,0,0,0,0,8,8,76
3,2020-03-29,0,0,0,0,0,0,0,47
3,2020-03-30,0,0,0,0,0,0,0,161
3,2020-03-31,0,0,0,0,0,0,0,113
3,2020-04-01,0,0,0,0,0,28,28,99
3,2020-04-02,0,0,0,0,0,16,16,83
3,2020-04-03,1,0,0,0,0,18,19,98
3,2020-04-04,0,0,0,0,0,11,11,54
3,2020-04-05,0,0,0,0,0,7,7,35
3,2020-04-06,0,0,0,0,0,16,16,99
3,2020-04-07,0,0,0,0,0,15,15,81
3,2020-04-08,0,0,0,0,0,5,5,63
3,2020-04-09,0,0,0,0,0,1,1,54
3,2020-04-10,0,0,0,0,0,5,5,25
3,2020-04-11,0,0,0,0,0,1,1,26
3,2020-04-12,0,0,0,0,0,0,0,25
3,2020-04-13,0,0,0,0,0,1,1,31
3,2020-04-14,0,0,0,0,0,0,0,60
3,2020-04-15,0,0,0,0,0,7,7,41
3,2020-04-16,0,0,0,0,0,4,4,44
3,2020-04-17,0,0,0,0,0,6,6,32
3,2020-04-18,0,0,0,0,0,3,3,11
3,2020-04-19,0,0,0,0,0,3,3,3
3,2020-04-20,0,0,0,0,0,7,7,28
3,2020-04-21,0,0,0,0,0,1,1,24
3,2020-04-22,0,0,0,0,0,2,2,23
3,2020-04-23,0,0,0,0,0,0,0,17
3,2020-04-24,0,0,0,0,0,4,4,19
3,2020-04-25,0,0,0,0,0,0,0,9
3,2020-04-26,0,0,0,0,0,1,1,2
3,2020-04-27,0,0,0,0,0,5,5,23
3,2020-04-28,0,0,0,0,0,6,6,15
3,2020-04-29,0,0,0,0,0,1,1,14
3,2020-04-30,0,0,0,0,0,5,5,14
3,2020-05-01,0,0,0,0,0,5,5,16
3,2020-05-02,0,0,0,0,0,2,2,9
3,2020-05-03,0,0,0,0,0,0,0,0
3,2020-05-04,0,0,0,0,0,5,5,13
3,2020-05-05,0,0,0,0,0,2,2,9
3,2020-05-06,0,0,0,0,0,1,1,7
3,2020-05-07,0,0,0,0,0,3,3,9
3,2020-05-08,0,0,0,0,0,1,1,10
3,2020-05-09,0,0,0,0,0,0,0,10
3,2020-05-10,0,0,0,0,0,0,0,4
3,2020-05-11,0,1,0,0,0,1,2,5
3,2020-05-12,0,0,0,0,0,0,0,6
3,2020-05-13,0,0,0,0,0,1,1,9
3,2020-05-14,0,0,0,0,0,0,0,3
3,2020-05-15,0,0,0,0,0,1,1,9
3,2020-05-16,0,0,0,0,0,2,2,5
3,2020-05-17,0,0,0,0,0,0,0,3
3,2020-05-18,0,0,0,0,0,1,1,5
3,2020-05-19,0,0,0,0,0,1,1,6
3,2020-05-20,0,0,0,0,0,0,0,2
3,2020-05-21,0,0,0,0,0,0,0,0
3,2020-05-22,0,0,0,0,0,0,0,1
3,2020-05-23,0,0,0,0,0,0,0,0
3,2020-05-24,0,0,0,0,0,0,0,0
3,2020-05-25,0,0,0,0,0,1,1,2
3,2020-05-26,0,0,0,0,0,0,0,3
3,2020-05-27,0,0,0,0,0,3,3,4
3,2020-05-28,0,0,0,0,0,0,0,9
3,2020-05-29,0,0,0,0,0,0,0,2
3,2020-05-30,0,0,0,0,0,0,0,2
3,2020-05-31,0,0,0,0,0,0,0,2
3,2020-06-01,0,0,0,0,0,1,1,1
3,2020-06-02,0,0,0,0,0,2,2,7
3,2020-06-03,0,0,0,0,0,0,0,1
3,2020-06-04,0,0,0,0,0,1,1,2
3,2020-06-05,0,0,0,0,0,0,0,0
3,2020-06-06,0,0,0,0,0,0,0,1
3,2020-06-07,0,0,0,0,0,0,0,1
3,2020-06-08,0,0,0,0,0,1,1,3
3,2020-06-09,0,0,0,0,0,0,0,0
3,2020-06-10,0,0,0,0,0,1,1,2
3,2020-06-11,0,0,0,0,0,0,0,5
3,2020-06-12,0,0,0,0,0,0,0,2
3,2020-06-13,0,0,0,0,0,0,0,0
3,2020-06-14,0,0,0,0,0,0,0,3
3,2020-06-15,0,0,0,0,0,0,0,4
3,2020-06-16,0,0,0,0,0,0,0,0
3,2020-06-17,0,0,0,0,0,0,0,3
3,2020-06-18,0,0,0,0,0,1,1,6
3,2020-06-19,0,0,0,0,0,1,1,3
3,2020-06-20,0,0,0,0,0,0,0,2
3,2020-06-21,0,0,0,0,0,0,0,0
3,2020-06-22,0,0,0,0,0,0,0,5
3,2020-06-23,0,0,0,0,0,2,2,5
3,2020-06-24,0,0,0,0,0,0,0,7
3,2020-06-25,0,0,0,0,0,3,3,9
3,2020-06-26,0,0,0,0,0,4,4,14
3,2020-06-27,0,0,0,0,0,0,0,9
3,2020-06-28,0,0,0,0,0,1,1,5
3,2020-06-29,0,0,0,0,0,4,4,27
3,2020-06-30,0,0,0,0,0,1,1,18
3,2020-07-01,0,0,0,0,0,2,2,14
3,2020-07-02,0,0,0,0,0,0,0,15
3,2020-07-03,0,0,0,0,0,3,3,13
3,2020-07-04,0,0,0,0,0,2,2,2
3,2020-07-05,0,0,0,0,0,3,3,8
3,2020-07-06,0,0,0,0,0,8,8,20
3,2020-07-07,0,0,0,0,0,7,7,17
3,2020-07-08,0,0,0,0,0,8,8,22
3,2020-07-09,0,0,0,0,0,12,12,14
3,2020-07-10,0,0,0,0,0,7,7,25
3,2020-07-11,0,0,0,0,0,2,2,13
3,2020-07-12,0,0,0,0,0,1,1,7
3,2020-07-13,0,0,0,0,0,10,10,28
3,2020-07-14,0,0,0,0,0,5,5,19
3,2020-07-15,0,0,0,0,0,3,3,17
3,2020-07-16,0,0,0,0,0,6,6,18
3,2020-07-17,0,0,0,0,0,5,5,16
3,2020-07-18,0,0,0,0,0,0,0,5
3,2020-07-19,0,0,0,0,0,4,4,7
3,2020-07-20,0,0,0,0,0,4,4,19
3,2020-07-21,0,0,0,0,0,7,7,25
3,2020-07-22,0,0,0,0,0,5,5,10
3,2020-07-23,0,0,0,0,0,2,2,19
3,2020-07-24,0,0,0,0,0,2,2,23
3,2020-07-25,0,0,0,0,0,2,2,7
3,2020-07-26,0,0,0,0,0,1,1,7
3,2020-07-27,0,0,0,0,0,4,4,16
3,2020-07-28,0,0,0,0,0,1,1,26
3,2020-07-29,0,0,0,0,0,3,3,20
3,2020-07-30,0,0,0,0,0,5,5,34
3,2020-07-31,0,0,0,0,0,3,3,27
3,2020-08-01,0,0,0,0,0,2,2,10
3,2020-08-02,0,0,0,0,0,5,5,6
3,2020-08-03,0,0,0,0,0,11,11,45
3,2020-08-04,0,0,0,0,0,5,5,20
3,2020-08-05,0,0,0,0,0,1,1,22
3,2020-08-06,0,0,0,0,0,3,3,21
3,2020-08-07,0,0,0,0,0,6,6,14
3,2020-08-08,0,0,0,0,0,1,1,8
3,2020-08-09,0,0,0,0,0,3,3,13
3,2020-08-10,0,0,0,0,0,10,10,48
3,2020-08-11,0,0,0,0,0,7,7,50
3,2020-08-12,0,0,0,0,0,7,7,47
3,2020-08-13,0,0,0,0,0,5,5,33
3,2020-08-14,0,0,0,0,0,9,9,48
3,2020-08-15,0,0,0,0,0,3,3,21
3,2020-08-16,0,0,0,0,0,3,3,21
3,2020-08-17,0,0,0,0,0,6,6,45
3,2020-08-18,0,0,0,0,0,7,7,48
3,2020-08-19,0,0,0,0,0,11,11,38
3,2020-08-20,0,0,0,0,0,12,12,42
3,2020-08-21,0,0,0,0,0,4,4,39
3,2020-08-22,0,0,0,0,0,6,6,19
3,2020-08-23,0,0,0,0,0,6,6,10
3,2020-08-24,0,0,0,0,0,13,13,43
3,2020-08-25,0,0,0,0,0,3,3,40
3,2020-08-26,0,0,0,0,0,15,15,51
3,2020-08-27,0,0,0,0,0,13,13,62
3,2020-08-28,0,0,0,0,0,13,13,45
3,2020-08-29,0,0,0,0,0,3,3,18
3,2020-08-30,0,0,0,0,0,4,4,10
3,2020-08-31,0,0,0,0,0,5,5,35
3,2020-09-01,0,0,0,0,0,2,2,39
3,2020-09-02,0,0,0,0,0,7,7,39
3,2020-09-03,0,0,0,0,0,7,7,32
3,2020-09-04,0,0,0,0,0,5,5,38
3,2020-09-05,0,0,0,0,0,5,5,19
3,2020-09-06,0,0,0,0,0,5,5,15
3,2020-09-07,0,0,0,0,0,18,18,40
3,2020-09-08,0,0,0,0,0,9,9,32
3,2020-09-09,0,0,0,0,0,13,13,39
3,2020-09-10,0,0,0,0,0,10,10,35
3,2020-09-11,0,0,0,0,0,4,4,41
3,2020-09-12,0,0,0,0,0,2,2,14
3,2020-09-13,0,0,0,0,0,2,2,17
3,2020-09-14,0,0,0,0,0,2,2,54
3,2020-09-15,0,0,0,0,0,0,0,40
3,2020-09-16,0,0,0,0,0,3,3,49
3,2020-09-17,0,0,0,0,0,3,3,39
3,2020-09-18,0,0,0,0,0,1,1,29
3,2020-09-19,0,0,0,0,0,2,2,20
3,2020-09-20,0,0,0,0,0,2,2,12
3,2020-09-21,0,0,0,0,0,0,0,33
3,2020-09-22,0,0,0,0,0,0,0,30
3,2020-09-23,0,0,0,0,0,1,1,30
3,2020-09-24,0,0,0,0,0,1,1,28
3,2020-09-25,0,0,0,0,0,9,9,32
3,2020-09-26,0,0,0,0,0,3,3,10
3,2020-09-27,0,0,0,0,0,1,1,4
3,2020-09-28,0,0,0,0,0,1,1,25
3,2020-09-29,0,0,0,0,0,6,6,30
3,2020-09-30,0,0,0,0,0,7,7,43
3,2020-10-01,0,0,0,0,0,9,9,36
3,2020-10-02,0,0,0,0,0,7,7,49
3,2020-10-03,0,0,0,0,0,4,4,35
3,2020-10-04,0,0,0,0,0,4,4,23
3,2020-10-05,0,0,0,0,0,6,6,79
3,2020-10-06,0,0,0,0,0,11,11,79
3,2020-10-07,0,0,0,0,0,11,11,128
3,2020-10-08,0,0,0,0,0,35,35,123
3,2020-10-09,0,0,0,0,0,16,16,113
3,2020-10-10,0,0,0,0,0,8,8,89
3,2020-10-11,0,0,0,0,0,8,8,81
3,2020-10-12,0,0,0,0,0,20,20,235
3,2020-10-13,0,0,0,0,0,20,20,218
3,2020-10-14,0,0,0,0,0,33,33,272
3,2020-10-15,0,0,0,0,0,42,42,308
3,2020-10-16,0,0,0,0,0,28,28,292
3,2020-10-17,0,0,0,0,0,27,27,195
3,2020-10-18,0,0,0,0,0,28,28,152
3,2020-10-19,0,0,0,0,0,28,28,481
3,2020-10-20,0,0,0,0,0,22,22,493
3,2020-10-21,0,0,0,0,0,55,55,570
3,2020-10-22,0,0,0,0,0,48,48,658
3,2020-10-23,0,0,0,0,0,43,43,685
3,2020-10-24,0,0,0,0,0,45,45,415
3,2020-10-25,0,0,0,0,0,31,31,262
3,2020-10-26,0,0,0,0,0,49,49,908
3,2020-10-27,0,0,0,0,0,66,66,848
3,2020-10-28,0,0,0,0,0,20,20,832
3,2020-10-29,0,0,0,0,0,10,10,767
3,2020-10-30,0,0,0,0,0,18,18,824
3,2020-10-31,0,0,0,0,0,57,57,482
3,2020-11-01,0,0,0,0,0,41,41,298
3,2020-11-02,0,0,0,0,0,54,54,980
3,2020-11-03,0,0,0,0,0,28,28,832
3,2020-11-04,0,0,0,0,0,100,100,812
3,2020-11-05,0,0,0,0,0,5,5,814
3,2020-11-06,0,0,0,0,0,32,32,703
3,2020-11-07,0,0,0,0,0,82,82,347
3,2020-11-08,0,0,0,0,0,91,91,284
3,2020-11-09,0,0,0,0,0,98,98,922
3,2020-11-10,0,0,0,0,0,37,37,730
3,2020-11-11,0,0,0,0,0,7,7,733
3,2020-11-12,0,0,0,0,0,134,134,773
3,2020-11-13,0,0,0,0,0,68,68,657
3,2020-11-14,0,0,0,0,0,22,22,343
3,2020-11-15,0,0,0,0,0,27,27,351
3,2020-11-16,0,0,0,0,0,54,54,942
3,2020-11-17,0,0,0,0,0,39,39,786
3,2020-11-18,0,0,0,0,0,5,5,792
3,2020-11-19,0,0,0,0,0,39,39,636
3,2020-11-20,0,0,0,0,0,41,41,702
3,2020-11-21,0,0,0,0,0,67,67,430
3,2020-11-22,0,0,0,0,0,28,28,311
3,2020-11-23,0,0,0,0,0,55,55,942
3,2020-11-24,1,2,0,0,0,33,36,806
3,2020-11-25,0,5,0,0,0,93,98,766
3,2020-11-26,0,0,0,0,0,41,41,714
3,2020-11-27,0,0,0,0,0,17,17,667
3,2020-11-28,0,0,0,0,0,49,49,419
3,2020-11-29,0,0,0,0,0,55,55,325
3,2020-11-30,1,0,0,0,0,68,69,946
3,2020-12-01,0,0,0,0,0,29,29,776
3,2020-12-02,0,0,0,0,0,42,42,764
3,2020-12-03,0,0,0,0,0,53,53,834
3,2020-12-04,0,0,0,0,0,23,23,832
3,2020-12-05,0,0,0,0,0,7,7,436
3,2020-12-06,0,0,0,0,0,4,4,396
3,2020-12-07,0,1,0,0,0,131,132,1089
3,2020-12-08,0,0,0,0,0,34,34,937
3,2020-12-09,0,0,0,0,0,41,41,1008
3,2020-12-10,0,0,0,0,0,15,15,905
3,2020-12-11,0,0,0,0,0,5,5,883
3,2020-12-12,0,0,0,0,0,59,59,537
3,2020-12-13,0,0,0,0,0,32,32,370
3,2020-12-14,0,0,0,0,0,97,97,1089
3,2020-12-15,0,0,1,0,0,114,115,1056
3,2020-12-16,0,0,0,0,0,132,132,938
3,2020-12-17,0,0,0,0,0,145,145,900
3,2020-12-18,0,0,0,0,0,103,103,800
3,2020-12-19,0,0,0,0,0,117,117,473
3,2020-12-20,0,0,0,0,0,48,48,328
3,2020-12-21,0,0,1,0,0,89,90,1108
3,2020-12-22,0,0,0,0,0,68,68,846
3,2020-12-23,0,0,0,0,0,149,149,882
3,2020-12-24,0,0,0,0,0,92,92,535
3,2020-12-25,0,0,0,0,0,86,86,290
3,2020-12-26,0,4,0,0,0,106,110,413
3,2020-12-27,0,0,0,0,0,70,70,347
3,2020-12-28,0,0,1,0,0,200,201,837
3,2020-12-29,0,0,0,0,0,80,80,751
3,2020-12-30,0,1,0,0,0,128,129,732
3,2020-12-31,0,1,0,0,0,28,29,477
3,2021-01-01,0,0,0,0,0,50,50,309
3,2021-01-02,0,0,1,0,0,62,63,412
3,2021-01-03,0,2,0,0,0,66,68,346
3,2021-01-04,0,1,0,0,0,176,177,839
3,2021-01-05,0,2,0,0,0,82,84,604
3,2021-01-06,0,0,0,0,0,82,82,540
3,2021-01-07,0,1,0,0,0,93,94,453
3,2021-01-08,1,3,0,0,0,118,122,469
3,2021-01-09,0,0,0,0,0,71,71,292
3,2021-01-10,0,2,0,0,0,50,52,208
3,2021-01-11,0,4,0,0,0,152,156,550
3,2021-01-12,0,1,0,0,0,91,92,386
3,2021-01-13,1,1,0,0,0,82,84,390
3,2021-01-14,0,1,0,0,0,54,55,361
3,2021-01-15,0,4,0,0,0,67,71,279
3,2021-01-16,0,1,0,0,0,78,79,179
3,2021-01-17,0,3,0,0,0,32,35,127
3,2021-01-18,0,6,0,0,0,92,98,452
3,2021-01-19,0,2,0,0,0,46,48,376
3,2021-01-20,0,8,0,0,0,75,83,351
3,2021-01-21,0,9,1,0,0,52,62,315
3,2021-01-22,0,5,0,0,0,88,93,306
3,2021-01-23,0,7,0,0,0,32,39,168
3,2021-01-24,0,5,0,0,0,36,41,92
3,2021-01-25,0,21,0,0,0,107,128,405
3,2021-01-26,0,11,0,0,0,63,74,284
3,2021-01-27,0,15,0,0,0,67,82,267
3,2021-01-28,0,19,0,0,0,42,61,272
3,2021-01-29,0,14,0,0,0,41,55,208
3,2021-01-30,0,9,0,0,0,40,49,147
3,2021-01-31,0,11,0,0,0,28,39,111
3,2021-02-01,0,32,1,0,0,71,104,298
3,2021-02-02,0,29,0,0,0,61,90,249
3,2021-02-03,0,18,0,0,0,38,56,220
3,2021-02-04,0,17,1,0,0,50,68,194
3,2021-02-05,0,51,0,0,0,41,92,225
3,2021-02-06,0,13,0,0,0,19,32,117
3,2021-02-07,0,29,2,0,0,25,56,116
3,2021-02-08,0,22,2,0,0,24,48,220
3,2021-02-09,0,32,0,0,0,27,59,177
3,2021-02-10,0,19,0,0,0,12,31,168
3,2021-02-11,0,18,0,0,0,14,32,150
3,2021-02-12,0,20,1,0,0,22,43,179
3,2021-02-13,0,25,0,0,0,16,41,97
3,2021-02-14,0,16,0,0,0,13,29,58
3,2021-02-15,0,18,0,0,0,28,46,184
3,2021-02-16,0,22,0,0,0,20,42,131
3,2021-02-17,0,46,0,0,0,24,70,182
3,2021-02-18,0,12,2,0,0,21,35,137
3,2021-02-19,0,29,1,0,0,24,54,168
3,2021-02-20,0,12,0,0,0,4,16,80
3,2021-02-21,0,24,0,0,0,8,32,70
3,2021-02-22,0,31,1,0,0,20,52,178
3,2021-02-23,0,59,0,0,0,17,76,175
3,2021-02-24,0,27,1,0,0,22,50,151
3,2021-02-25,0,43,1,0,0,19,63,174
3,2021-02-26,0,17,0,0,0,14,31,193
3,2021-02-27,0,17,0,0,0,7,24,111
3,2021-02-28,0,9,0,0,0,1,10,84
3,2021-03-01,0,48,2,0,0,15,65,206
3,2021-03-02,0,64,1,0,0,15,80,183
3,2021-03-03,0,93,1,0,0,10,104,221
3,2021-03-04,1,54,0,0,0,11,66,143
3,2021-03-05,0,54,1,0,0,14,69,169
3,2021-03-06,0,26,0,0,0,7,33,104
3,2021-03-07,0,21,1,0,0,0,22,77
3,2021-03-08,0,94,0,0,0,17,111,255
3,2021-03-09,2,77,0,0,0,6,85,228
3,2021-03-10,0,79,0,0,0,12,91,271
3,2021-03-11,0,64,1,0,0,19,84,228
3,2021-03-12,0,45,1,0,0,13,59,194
3,2021-03-13,0,55,0,0,0,10,65,160
3,2021-03-14,0,55,0,0,0,8,63,122
3,2021-03-15,0,104,0,0,0,9,113,362
3,2021-03-16,1,87,0,0,0,10,98,302
3,2021-03-17,0,82,0,0,0,7,89,348
3,2021-03-18,0,58,0,0,0,6,64,261
3,2021-03-19,0,40,0,0,0,7,47,276
3,2021-03-20,0,46,0,0,0,4,50,200
3,2021-03-21,0,52,0,0,0,8,60,132
